Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
651;"Faculdade de Administração de Fátima do Sul (FAFS)";MS;Privada;;;640;7.87;726;2.12;;;272;5.75;;
652;"Faculdade Municipal de Palhoça (FMP)";SC;Pública;;;641;7.83;299;5.58;361;2.25;;;;
653;"Universidade Vale do Rio Doce (UNIVALE)";MG;Privada;;;642;7.79;744;1.97;336;2.37;550;3.45;;
654;"Centro Universitário de Brusque (UNIFEBE)";SC;Privada;;;643;7.79;368;5.02;;;632;2.77;;
655;"Faculdade do Sul (FACSUL)";BA;Privada;;;644;7.78;797;1.54;;;213;6.24;;
656;"Instituto de Ensino Superior da Funlec (IESF)";MS;Privada;;;645;7.68;484;4.08;83;3.6;;;;
657;"Faculdade de Conchas";SP;Privada;;;646;7.67;514;3.84;647;0.86;608;2.97;;
658;"Faculdade Guairacá (FAG)";PR;Privada;;;648;7.66;838;1.21;552;1.32;347;5.13;;
659;"Faculdade Michelangelo (MICHELANGELO)";DF;Privada;;;649;7.64;652;2.72;774;0.24;401;4.68;;
660;"Centro Universitário Nossa Senhora do Patrocínio (CEUNSP)";SP;Privada;;;650;7.63;843;1.17;108;3.48;606;2.98;;
661;"Faculdade Joaquim Nabuco Recife (FJN)";PE;Privada;0;0;651;7.63;537;3.65;420;1.96;722;2.02;;
662;"Faculdade Maurício de Nassau de Natal (FMN NATAL)";RN;Privada;;;652;7.62;404;4.73;595;1.11;751;1.78;;
663;"Faculdade de São Lourenço (FASAMA)";MG;Privada;;;653;7.62;780;1.68;472;1.71;456;4.23;;
664;"Instituto Superior de Educação Pró-Saber (ISEPS)";RJ;Privada;;;654;7.62;840;1.19;;;190;6.43;;
665;"Instituto Superior de Educação Elvira Dayrell (ISEED)";MG;Privada;;;655;7.61;875;0.91;723;0.49;217;6.21;;
666;"Faculdade Maurício De Nassau Manaus";AM;Privada;;;656;7.6;162;6.69;;;856;0.91;;
667;"Faculdade de Filosofia Ciências e Letras de Caruaru (FAFICA)";PE;Privada;0;0;657;7.57;687;2.43;161;3.22;734;1.92;;
667;"Faculdade de Tecnologia de Jacareí (ETEP)";SP;Privada;;;657;7.57;719;2.17;371;2.2;580;3.2;;
669;"Faculdade Anhanguera de Guarulhos";SP;Privada;;;659;7.55;697;2.35;451;1.81;557;3.39;;
670;"Faculdade Adventista da Bahia (FADBA)";BA;Privada;0;0;660;7.55;710;2.25;198;3.04;693;2.26;;
670;"Faculdade Novo Milênio (FNM)";ES;Privada;;;660;7.55;541;3.62;445;1.84;714;2.09;;
672;"Faculdade Metropolitana de Curitiba (FAMEC)";PR;Privada;0;0;662;7.54;515;3.83;680;0.7;603;3.01;;
673;"Faculdade Líder (FAL)";PE;Privada;;;663;7.52;427;4.54;690;0.65;685;2.33;;
674;"Faculdade Fleming (SEF)";SP;Privada;;;664;7.52;570;3.38;175;3.15;847;0.99;;
675;"Faculdade de Belford Roxo (FABEL)";RJ;Privada;;;665;7.51;434;4.49;521;1.47;779;1.55;;
675;"Faculdade Estácio de Natal";RN;Privada;;;665;7.51;491;4.02;745;0.38;591;3.11;;
677;"Unidade de Ensino Superior Dom Bosco (UNDB)";MA;Privada;;;668;7.5;639;2.82;;;401;4.68;;
678;"Faculdade de Ciências e Tecnologia de Unaí (FACTU)";MG;Privada;;;669;7.48;731;2.08;626;0.96;430;4.44;;
679;"Universidade Fumec (FUMEC)";MG;Privada;0;0;670;7.45;279;5.74;688;0.66;839;1.05;;
680;"Faculdade de São José dos Campos (BILAC)";SP;Privada;;;671;7.44;662;2.64;443;1.85;610;2.95;;
681;"Faculdade Anhanguera de Itapecerica da Serra";SP;Privada;;;672;7.4;827;1.3;593;1.12;365;4.98;;
682;"Faculdade de Mauá (FAMA)";SP;Privada;;;673;7.39;654;2.7;208;2.99;761;1.7;;
683;"Faculdade Mozarteum de São Paulo (FAMOSP)";SP;Privada;;;674;7.37;628;2.91;375;2.18;691;2.28;;
684;"Centro Universitário Tupy";SC;Privada;;;675;7.35;292;5.64;;;760;1.71;;
685;"Faculdade Anhanguera de Sumaré (FACSUMARÉ)";SP;Privada;0;0;676;7.32;613;3.03;603;1.07;578;3.22;;
686;"Faculdade de Porto Feliz";SP;Privada;;;678;7.23;798;1.53;326;2.42;570;3.28;;
687;"Faculdade Paulista de Educação e Comunicação (FAPEC)";SP;Privada;;;679;7.22;565;3.42;441;1.86;732;1.94;;
688;"Faculdade de Tecnologia Machado de Assis (FAMA)";PR;Privada;0;0;680;7.22;385;4.88;;;684;2.34;;
689;"Faculdade Santíssimo Sacramento (FSSS)";BA;Privada;0;0;681;7.22;599;3.15;540;1.38;641;2.69;;
690;"Faculdades Unidas do Vale do Araguaia (UNIVAR)";MT;Privada;;;682;7.2;837;1.22;667;0.76;336;5.22;;
691;"Faculdade Modelo (FACIMOD)";PR;Privada;;;683;7.18;641;2.81;56;3.73;889;0.64;;
692;"Faculdade Facmil";SP;Privada;;;684;7.16;572;3.37;429;1.92;740;1.87;;
693;"Faculdade Anhanguera de Taguatinga (FAST)";DF;Privada;;;685;7.15;648;2.75;747;0.37;480;4.03;;
694;"Faculdade Padre Anchieta de Várzea Paulista (ANCHIETA)";SP;Privada;;;686;7.12;213;6.28;;;865;0.84;;
695;"Faculdade Maurício de Nassau de Maceió";AL;Privada;;;687;7.05;363;5.06;;;726;1.99;;
696;"Faculdade de Administração da Associação Brasiliense de Educação (FABE)";RS;Privada;;;688;7.04;749;1.93;200;3.03;715;2.08;;
696;"Faculdade de Filosofia, Ciências e Letras de Ibitinga (FAIBI)";SP;Pública;;;688;7.04;606;3.09;73;3.65;930;0.3;;
696;"Faculdade Professor Dirson Maciel de Barros (FPDMB)";PE;Pública;;;688;7.04;922;0.53;490;1.62;376;4.89;;
699;"Faculdade Anhangüera de Sorocaba (FSO)";SP;Privada;;;691;7.02;676;2.52;595;1.11;557;3.39;;
700;"Faculdade Vale do Cricaré (F.V.C.)";ES;Privada;0;0;692;6.99;625;2.94;571;1.23;626;2.82;;
701;"Faculdade de Arujá (FAR)";SP;Privada;;;693;6.98;631;2.89;167;3.19;857;0.9;;
702;"Faculdade Cearense (FAC)";CE;Privada;;;694;6.94;563;3.44;346;2.32;824;1.18;;
703;"Faculdade Progresso (FAP)";SP;Privada;;;695;6.93;178;6.56;;;921;0.37;;
704;"Faculdade Anhangüera de Bauru";SP;Privada;;;696;6.92;819;1.36;531;1.42;467;4.14;;
704;"Faculdade Jk - Guará (ESAMC BRASÍLIA)";DF;Privada;;;696;6.92;538;3.64;;;570;3.28;;
706;"Faculdade de Ciência, Tecnologia e Educação (FACITE)";BA;Privada;;;698;6.91;881;0.86;733;0.44;289;5.61;;
707;"Faculdade Mario Schenberg (FMS)";SP;Privada;0;0;700;6.89;729;2.09;562;1.27;540;3.53;;
707;"Faculdades Oswaldo Cruz (FOC)";SP;Privada;0;0;700;6.89;676;2.52;101;3.51;862;0.86;;
709;"Instituto Superior de Educação Almeida Rodrigues (ISEAR)";GO;Privada;;;702;6.88;872;0.93;587;1.15;387;4.8;;
710;"Faculdade de Ampére (FAMPER)";PR;Privada;;;703;6.88;816;1.39;307;2.51;606;2.98;;
711;"Faculdade da Amazônia (FAAM)";PA;Privada;;;704;6.85;708;2.26;391;2.1;666;2.49;;
711;"Faculdade Cidade de João Pinheiro (FCJP)";MG;Privada;;;704;6.85;887;0.81;459;1.77;451;4.27;;
713;"Faculdade Atual (FAAT)";AP;Privada;0;0;706;6.83;952;0.28;791;0.16;195;6.39;;
713;"Instituto Esperança de Ensino Superior (IESPES)";PA;Privada;;;706;6.83;925;0.5;;;202;6.33;;
715;"Faculdade Diadema (FAD)";SP;Privada;;;709;6.82;647;2.76;311;2.49;777;1.57;;
716;"Instituto de Ensino Superior de Itapira (IESI)";SP;Privada;;;710;6.81;850;1.11;424;1.94;512;3.76;;
717;"Faculdade de Administração, Ciências, Educação e Letras (FACEL)";PR;Privada;;;711;6.78;728;2.1;317;2.46;698;2.22;;
718;"Centro Universitário de Mandaguari (FAFIMAN)";PR;Pública;;;712;6.78;552;3.53;266;2.71;901;0.54;;
718;"Faculdade Latino Americana de Educação (FLATED)";CE;Privada;;;712;6.78;151;6.78;;;;;;
720;"Faculdade Sudoeste Paulistano (FASUP)";SP;Privada;;;714;6.77;450;4.36;;;675;2.41;;
721;"Faculdade Campo Grande (FCG)";MS;Privada;;;715;6.75;591;3.21;;;539;3.54;;
721;"Faculdade de Ciências e Tecnologia do Maranhão (FACEMA)";MA;Privada;;;715;6.75;713;2.22;756;0.33;459;4.2;;
721;"Faculdade de Guararapes (FAG)";SP;Privada;;;715;6.75;790;1.6;56;3.73;795;1.42;;
724;"Faculdade Catuaí (ICES)";PR;Privada;;;718;6.74;662;2.64;317;2.46;768;1.64;;
725;"Faculdade de Vinhedo (FV)";SP;Privada;;;720;6.71;615;3.02;354;2.28;796;1.41;;
725;"Faculdade Anhanguera de Anápolis (FAAA)";GO;Privada;;;720;6.71;653;2.71;698;0.61;557;3.39;;
727;"Faculdade Presidente Antônio Carlos de Itabira (FUNEES Itabira)";MG;Privada;;;722;6.71;701;2.32;;;436;4.39;;
728;"Faculdade Zumbi dos Palmares (FAZP)";SP;Privada;;;723;6.68;265;5.86;;;867;0.82;;
729;"Faculdade de Primavera (CESPRI)";SP;Privada;;;724;6.66;902;0.69;548;1.34;407;4.63;;
730;"Faculdade Vasconcellos & Souza";ES;Privada;;;726;6.6;972;0.12;;;184;6.48;;
731;"Faculdade de Auriflama (FAU)";SP;Privada;;;727;6.6;897;0.73;;;258;5.87;;
732;"Faculdade de Filosofia, Ciências e Letras de Piraju (FAFIP)";SP;Privada;0;0;728;6.58;812;1.42;182;3.12;720;2.04;;
732;"Faculdade Estácio Montessori de Ibiúna (FMI)";SP;Privada;0;0;728;6.58;463;4.25;645;0.87;790;1.46;;
732;"Faculdade Ernesto Riscali (FAER)";SP;Privada;;;728;6.58;898;0.72;630;0.94;372;4.92;;
735;"Faculdade Anhanguera de Brasília (FAB)";DF;Privada;;;731;6.57;817;1.38;719;0.51;401;4.68;;
736;"Faculdade Paulista São José (FACDOTT)";SP;Privada;;;732;6.55;733;2.06;;;424;4.49;;
737;"Instituto Superior de Educação Vera Cruz (ISE VERA CRUZ)";SP;Privada;;;733;6.55;250;5.98;819;0.02;900;0.55;;
738;"Faculdade São Judas Tadeu (FSJT)";RJ;Privada;0;0;734;6.54;440;4.44;544;1.36;877;0.74;;
738;"Faculdade de Ciências Humanas (IMENSU)";SP;Privada;;;734;6.54;312;5.48;741;0.4;886;0.66;;
740;"Instituto Superior de Educação Sant´Ana (ISESA)";PR;Privada;;;736;6.53;570;3.38;733;0.44;639;2.71;;
740;"Centro Universitário Anhanguera de Campo Grande";MS;Privada;;;736;6.53;904;0.67;556;1.3;416;4.56;;
742;"Faculdade Apogeu (APOGEU)";DF;Privada;;;738;6.52;588;3.24;;;570;3.28;;
742;"Faculdades Integradas Mato-Grossenses de Ciências Sociais e Humanas (ICE)";MT;Privada;;;738;6.52;637;2.84;692;0.64;599;3.04;;
744;"Faculdade do Guarujá (FAGU)";SP;Privada;;;740;6.51;839;1.2;208;2.99;686;2.32;;
745;"Faculdade de Bauru";SP;Privada;;;741;6.5;525;3.75;696;0.62;709;2.13;;
745;"Faculdade Interação Americana (FIA)";SP;Privada;;;741;6.5;791;1.59;352;2.29;650;2.62;;
747;"Faculdade Anhanguera de Jundiaí";SP;Privada;;;743;6.45;856;1.06;531;1.42;487;3.97;;
748;"Faculdade Central de Cristalina (FACEC)";GO;Privada;;;744;6.42;886;0.82;795;0.14;307;5.46;;
748;"Faculdade Anhanguera de Taboão da Serra (FATS)";SP;Privada;;;744;6.42;830;1.27;737;0.42;395;4.73;;
750;"Faculdade Anhanguera de Sertãozinho (FASERT)";SP;Privada;;;746;6.41;802;1.5;682;0.69;457;4.22;;
750;"Faculdade Anhanguera de Taubaté";SP;Privada;;;746;6.41;859;1.04;461;1.76;531;3.61;;
752;"Faculdade Única de Contagem (FUNIC)";MG;Privada;;;748;6.39;782;1.66;126;3.39;804;1.34;;
753;"Centro Universitário do Distrito Federal (UDF)";DF;Privada;;;749;6.36;256;5.93;;;914;0.43;;
753;"Faculdade Anhanguera de São Caetano (Fasc)";SP;Privada;;;749;6.36;740;2;624;0.97;557;3.39;;
755;"Instituto de Educação e Ensino Superior de Campinas (IESCAMP)";SP;Privada;;;751;6.34;496;3.98;402;2.05;929;0.31;;
756;"Faculdade Padrão (PADRAO)";GO;Privada;0;0;752;6.33;554;3.51;608;1.05;752;1.77;;
757;"Faculdade de Filosofia Ciências e Letras de Alegre (FAFIA)";ES;Pública;;;753;6.32;768;1.78;669;0.75;509;3.79;;
757;"Instituto Taquaritinguense de Ensino Superior Dr. Aristides de Carvalho Schlobach (ITES)";SP;Privada;;;753;6.32;575;3.34;517;1.49;786;1.49;;
759;"Faculdade Social da Bahia (FSBA)";BA;Privada;;;755;6.31;362;5.07;;;816;1.24;;
760;"Instituto Superior de Educação do Centro Educacional Nossa Senhora Auxiliadora (ISECENSA)";RJ;Privada;0;0;756;6.28;789;1.61;73;3.65;843;1.02;;
761;"Faculdade de Filosofia Ciências e Letras Dom Bosco (FFCLDB)";RJ;Privada;;;757;6.27;736;2.04;293;2.58;767;1.65;;
762;"Centro Superior de Ensino e Pesquisa de Machado (CESEP)";MG;Privada;;;758;6.25;883;0.84;710;0.55;380;4.86;;
762;"Faculdade de Iporá (FAI)";GO;Privada;;;758;6.25;784;1.65;575;1.21;557;3.39;;
762;"Instituto Superior de Ciências Aplicadas (ISCA)";SP;Privada;;;758;6.25;655;2.69;552;1.32;696;2.24;;
765;"Faculdade de Mirandópolis (FAM)";SP;Privada;;;761;6.24;621;2.97;431;1.91;802;1.36;;
766;"Faculdade de Pedagogia (ANAEC)";MS;Privada;;;762;6.24;883;0.84;754;0.34;356;5.06;;
767;"Faculdade Intermunicipal do Noroeste do Paraná (FACINOR)";PR;Privada;;;763;6.2;938;0.4;603;1.07;395;4.73;;
768;"Faculdade Internacional da Paraíba (FPB)";PB;Privada;;;764;6.18;522;3.77;;;675;2.41;;
769;"Faculdade de Ciências Administrativas e de Tecnologia (FATEC)";RO;Privada;;;765;6.17;724;2.13;583;1.17;620;2.87;;
770;"Faculdade Global de Umuarama (FGU)";PR;Privada;;;766;6.16;705;2.29;470;1.72;707;2.15;;
771;"Instituto de Ensino Superior e Formação Avançada de Vitória (FAVI)";ES;Privada;;;767;6.14;610;3.06;;;594;3.08;;
772;"Instituto de Ensino Superior Santo André (IESA)";SP;Privada;;;768;6.12;872;0.93;29;3.86;806;1.33;0;0
773;"Faculdade Birigui (FABI)";SP;Privada;;;769;6.12;809;1.44;704;0.58;471;4.1;;
774;"Faculdade Parque (FAP)";BA;Privada;;;770;6.1;803;1.49;106;3.49;831;1.12;;
775;"Faculdade Itanhaém (FAITA)";SP;Privada;;;771;6.1;567;3.41;;;641;2.69;;
776;"Faculdade de Ciências Sociais Aplicadas (FACISA - CELER)";SC;Privada;;;772;6.09;795;1.56;589;1.14;557;3.39;;
776;"Instituto Municipal de Ensino Superior de São Manuel (IMESSM)";SP;Pública;;;772;6.09;415;4.64;628;0.95;906;0.5;;
778;"Universidade Paranaense (UNIPAR)";PR;Privada;0;0;774;6.08;694;2.38;480;1.67;721;2.03;0;0
779;"Faculdades Integradas Asmec (ASMEC)";MG;Privada;;;775;6.04;870;0.95;542;1.37;517;3.72;;
779;"Centro Universitário de Jales (UNIJALES)";SP;Privada;;;775;6.04;903;0.68;643;0.88;426;4.48;;
781;"Faculdade Anhanguera de Valinhos";SP;Privada;;;777;6.04;806;1.47;702;0.59;486;3.98;;
782;"Centro de Ensino Superior Em Gestão, Tecnologia e Educação (FAI)";MG;Privada;;;778;6.02;854;1.08;23;3.89;839;1.05;;
783;"Faculdade de Ciências e Tecnologias de Campos Gerais (FACICA)";MG;Privada;0;0;779;6.02;655;2.69;789;0.17;585;3.16;;
783;"Instituto Superior de Educação de Oliveira (ISEOL)";MG;Privada;;;779;6.02;650;2.73;285;2.62;885;0.67;;
785;"Faculdades Integradas de Cataguases (FIC)";MG;Privada;;;781;6.01;781;1.67;153;3.26;836;1.08;;
785;"Centro Regional Universitário de Espírito Santo do Pinhal (UNIPINHAL)";SP;Privada;;;781;6.01;691;2.4;227;2.9;880;0.71;;
787;"Faculdade Maurício de Nassau de Lauro Freitas (FABAC)";BA;Privada;;;783;5.99;461;4.27;;;758;1.72;;
788;"Faculdade Anhanguera de Santa Bárbara";SP;Privada;;;784;5.97;815;1.4;581;1.18;557;3.39;;
788;"Faculdade de José Bonifácio (FJB)";SP;Privada;;;784;5.97;650;2.73;505;1.55;762;1.69;;
790;"Faculdade Frutal (FAF)";MG;Privada;0;0;786;5.97;681;2.48;560;1.28;699;2.21;;
791;"Faculdade Amadeus (FAMA)";SE;Privada;;;787;5.94;469;4.2;801;0.11;769;1.63;;
792;"Faculdade de Ensino Superior do Piauí (FAESPI)";PI;Privada;0;0;788;5.9;631;2.89;671;0.74;692;2.27;;
793;"Faculdade Ranchariense (FRAN)";SP;Privada;;;789;5.89;907;0.65;443;1.85;557;3.39;;
794;"Faculdade de Filosofia Ciências e Letras de Penápolis (FAFIPE)";SP;Privada;;;790;5.88;526;3.74;400;2.06;956;0.08;;
795;"Faculdade de Filosofia Santa Dorotéia (FFSD)";RJ;Privada;0;0;791;5.87;528;3.72;381;2.15;;;;
795;"Centro Universitário Barriga Verde (UNIBAVE)";SC;Pública;;;791;5.87;769;1.77;610;1.04;597;3.06;;
795;"Instituto Superior de Educação Nossa Senhora de Sion (ISE - SION)";PR;Privada;;;791;5.87;644;2.78;270;2.69;918;0.4;;
798;"Faculdade Católica de Uberlândia (FCU)";MG;Privada;0;0;794;5.85;543;3.6;515;1.5;875;0.75;;
798;"Faculdade de Jandaia do Sul (FAFIJAN)";PR;Privada;0;0;794;5.85;416;4.63;739;0.41;868;0.81;;
800;"Faculdade Estácio do Amapá (FAMAP)";AP;Privada;;;796;5.8;878;0.88;610;1.04;498;3.88;;
801;"Faculdade Anhanguera de Educação, Ciências e Tecnologia de Sorocaba (FAECTS)";SP;Privada;;;797;5.69;704;2.3;;;557;3.39;;
802;"Faculdades Integradas Ipitanga (FACIIP)";BA;Privada;;;798;5.68;812;1.42;40;3.81;912;0.45;;
803;"Faculdade Integrada de Ensino Superior de Colinas (FIESC)";TO;Pública;;;799;5.65;923;0.52;715;0.53;411;4.6;;
804;"Faculdade de Itápolis (FACITA)";SP;Privada;;;800;5.64;696;2.36;354;2.28;845;1;;
805;"Faculdade Polis das Artes";SP;Privada;;;801;5.62;544;3.59;640;0.89;828;1.14;;
806;"Instituto Superior de Educação Albert Einstein (ISALBE)";DF;Privada;;;802;5.61;358;5.1;817;0.03;908;0.48;;
806;"Faculdade Faccat (FACCAT)";SP;Privada;;;802;5.61;649;2.74;389;2.11;874;0.76;;
808;"Faculdade de Campina Grande do Sul (FACSUL)";PR;Privada;;;804;5.59;737;2.03;196;3.05;904;0.51;;
809;"Faculdade Anhangüera de Piracicaba";SP;Privada;;;805;5.56;829;1.28;640;0.89;557;3.39;;
810;"Faculdades Evangélicas Integradas Cantares de Salomão (FEICS)";MT;Privada;;;806;5.55;668;2.59;704;0.58;679;2.38;;
811;"Faculdade Guaianás (FAG)";SP;Privada;;;807;5.53;646;2.77;577;1.2;778;1.56;;
812;"Faculdades Integradas Paulista (FIP)";SP;Privada;;;808;5.51;660;2.65;700;0.6;693;2.26;;
813;"Fatece - Faculdade de Tecnologia, Ciências e Educação (FATECE)";SP;Privada;;;809;5.45;436;4.47;;;848;0.98;;
814;"Faculdade do Noroeste de Minas (FINOM)";MG;Privada;;;810;5.41;643;2.79;805;0.09;661;2.53;;
815;"Faculdade de Ciências da Fundação Instituto Tecnológico de Osasco (FAC-FITO)";SP;Pública;;;811;5.4;321;5.4;;;;;;
815;"Faculdade Estácio Da Amazônia (ATUAL)";RR;Privada;0;0;811;5.4;670;2.57;725;0.48;682;2.35;;
815;"Instituto Superior de Educação de Floresta (ISEF)";PE;Privada;;;811;5.4;955;0.26;776;0.23;374;4.91;;
818;"Faculdade Anhanguera de Jacareí";SP;Privada;;;814;5.4;846;1.14;;;452;4.26;;
819;"Faculdades Integradas de Ribeirão Pires (FIRP)";SP;Privada;0;0;815;5.32;591;3.21;;;711;2.11;;
820;"Faculdade Jk - Unidade I - Gama";DF;Privada;;;816;5.31;853;1.09;813;0.05;463;4.17;;
821;"Faculdade de Taquaritinga (FTGA)";SP;Privada;;;817;5.3;638;2.83;;;668;2.47;;
822;"Faculdade do Vale do Itapecurú (FAI)";MA;Privada;;;818;5.29;832;1.26;811;0.06;487;3.97;;
823;"Faculdade de Educação Acriana Euclides da Cunha (INEC)";AC;Privada;;;820;5.21;679;2.5;809;0.07;648;2.64;;
824;"Faculdade Tijucussu (TIJUCUSSU)";SP;Privada;;;821;5.19;491;4.02;;;825;1.17;;
825;"Faculdade Integrada do Brasil (FAIBRA)";PI;Privada;;;822;5.14;858;1.05;787;0.18;494;3.91;;
826;"Instituto Superior de Educação Nossa Senhora de Lourdes (FNSL)";BA;Privada;;;823;5.1;946;0.33;649;0.85;493;3.92;;
827;"Faculdade Hsm";SP;Privada;;;824;5.03;713;2.22;729;0.46;682;2.35;;
828;"Faculdade de Ciências Humanas de Aguaí (FACHA)";SP;Privada;;;825;5;747;1.95;239;2.84;941;0.21;;
829;"Faculdade de Educação e Estudos Sociais de Uberlândia (FUNEES Uberlândia)";MG;Privada;;;826;4.99;659;2.66;568;1.24;834;1.09;;
830;"Faculdade Itapuranga";GO;Privada;;;827;4.97;912;0.61;579;1.19;584;3.17;;
831;"Faculdade Fernão Dias (FAFE)";SP;Privada;;;828;4.94;636;2.85;505;1.55;901;0.54;;
832;"Faculdade Anísio Teixeira de Feira de Santana (FAT)";BA;Privada;;;830;4.91;414;4.65;;;935;0.26;;
833;"Faculdade Astorga (FAAST)";PR;Privada;;;831;4.9;782;1.66;223;2.92;927;0.32;;
833;"Faculdades Integradas de Ariquemes (FIAR)";RO;Privada;;;831;4.9;846;1.14;805;0.09;523;3.67;;
835;"Centro Universitário de Desenvolvimento do Centro-Oeste (UNIDESC)";GO;Privada;;;833;4.85;642;2.8;762;0.3;755;1.75;;
836;"Faculdade Sudoeste Paulista (FSP)";SP;Privada;;;834;4.83;618;2.99;;;744;1.84;;
836;"Faculdades Integradas Soares de Oliveira (FISO)";SP;Privada;;;834;4.83;864;1;780;0.21;529;3.62;;
838;"Faculdade de Agronegócio Paraíso do Norte (FAPAN)";PR;Privada;;;836;4.82;934;0.43;;;436;4.39;;
839;"Centro Universitário Para O Desenvolvimento do Alto Vale do Itajaí (UNIDAVI)";SC;Pública;;;837;4.79;803;1.49;252;2.78;903;0.52;;
840;"Faculdade Corporativa Cespi (FACESPI)";SP;Privada;;;838;4.78;899;0.71;280;2.64;793;1.43;;
840;"Faculdade de Estudos Sociais Aplicados de Viana (FESAV)";ES;Privada;;;838;4.78;949;0.31;768;0.27;459;4.2;;
842;"Faculdade de Administração de Campo Belo (FACAMP)";MG;Privada;;;840;4.75;961;0.21;622;0.98;537;3.56;;
843;"Instituto de Educação e Ensino Superior de Samambaia (IESA)";DF;Privada;;;841;4.74;431;4.51;811;0.06;945;0.17;;
844;"Faculdade Presbiteriana Augusto Galvão (FAPAG)";BA;Privada;;;842;4.73;882;0.85;;;498;3.88;;
844;"Faculdade Doutor Leocádio José Correia (FALEC)";PR;Privada;;;842;4.73;840;1.19;173;3.16;920;0.38;;
846;"União de Ensino Superior de Nova Mutum (UNINOVA)";MT;Pública;;;844;4.72;966;0.17;585;1.16;557;3.39;;
847;"Faculdade Norte Paranaense (UNINORTE)";PR;Privada;;;845;4.7;732;2.07;546;1.35;812;1.28;;
847;"Faculdade do Noroeste Paranaense (FANP)";PR;Privada;;;845;4.7;605;3.1;754;0.34;814;1.26;;
849;"Faculdade Presidente Antônio Carlos de Visconde do Rio Branco";MG;Privada;;;847;4.7;793;1.57;322;2.44;883;0.69;;
850;"Faculdade de Rolim de Moura (FAROL)";RO;Privada;0;0;848;4.67;920;0.54;538;1.39;635;2.74;;
851;"Faculdade Salesiana Dom Bosco (FSDB)";AM;Privada;;;849;4.64;723;2.14;566;1.25;815;1.25;;
851;"Faculdade de Filosofia, Ciências e Letras Nossa Senhora Aparecida (FNSA)";SP;Privada;;;849;4.64;697;2.35;;;690;2.29;;
853;"Faculdade do Sudeste Mineiro (FACSUM)";MG;Privada;;;851;4.64;913;0.6;81;3.61;914;0.43;;
854;"Faculdade de Educação de Guaratinguetá (FACEG)";SP;Privada;;;852;4.63;779;1.69;;;612;2.94;;
855;"Universidade Estadual de Roraima (UERR)";RR;Pública;0;0;853;4.62;851;1.1;573;1.22;689;2.3;;
856;"Centro Universitário de Goiás (UNI-ANHANGÜERA)";GO;Privada;0;0;854;4.61;917;0.57;468;1.73;687;2.31;;
857;"Faculdade Estácio de Santo André";SP;Privada;;;855;4.59;549;3.55;;;841;1.04;;
857;"Faculdade de Educação Ciências e Artes Dom Bosco de Monte Aprazível (FAECA DOM BOSCO)";SP;Privada;;;855;4.59;616;3.01;717;0.52;838;1.06;;
859;"Universidade José do Rosário Vellano (UNIFENAS)";MG;Privada;;;857;4.56;761;1.83;807;0.08;646;2.65;;
860;"Faculdade de Viçosa (FDV)";MG;Privada;0;0;858;4.53;760;1.84;387;2.12;897;0.57;;
861;"Faculdade de Ensino Superior de São Miguel do Iguaçu (FAESI)";PR;Privada;;;859;4.5;776;1.71;445;1.84;851;0.95;;
862;"Faculdade Européia de Vitória (FAEV)";ES;Privada;;;860;4.49;750;1.92;;;656;2.57;;
863;"Centro Universitário Lusíada (UNILUS)";SP;Privada;;;861;4.46;494;4;;;910;0.46;;
864;"Instituto Superior do Litoral do Paraná (ISULPAR)";PR;Privada;0;0;862;4.44;867;0.97;743;0.39;594;3.08;;
865;"Universidade Vale do Rio Verde (UNINCOR)";MG;Privada;;;863;4.43;834;1.24;494;1.6;774;1.59;;
865;"Faculdade de Caldas Novas (UNICALDAS)";GO;Privada;;;863;4.43;906;0.66;482;1.66;711;2.11;;
867;"Faculdade Anglicana de Erechim (FAE)";RS;Privada;;;865;4.42;442;4.42;;;;;;
868;"Faculdade Estácio de Sá de Vitória (FESV)";ES;Privada;;;866;4.37;522;3.77;;;894;0.6;;
869;"Instituto Municipal de Ensino Superior de Catanduva (IMES CATANDUVA)";SP;Pública;0;0;867;4.27;716;2.2;597;1.1;849;0.97;;
870;"Faculdade Peruibe (FPBE)";SP;Privada;;;868;4.26;772;1.74;525;1.45;837;1.07;;
870;"Faculdades Integradas do Vale do Ribeira (FIVR)";SP;Privada;;;868;4.26;896;0.74;171;3.17;924;0.35;;
872;"Faculdade Horizonte (FACHORIZONTE)";DF;Privada;;;870;4.16;681;2.48;;;763;1.68;;
873;"Faculdade De Educação E Tecnologia Da Amazônia (FAM)";PA;Privada;;;871;4.15;702;2.31;;;744;1.84;;
874;"Faculdade de Ciências Aplicadas e Tecnológicas do Litoral Sul (FACSUL)";SP;Privada;;;872;4.1;787;1.62;717;0.52;730;1.96;;
875;"Faculdade de Monte Alto (FMA)";SP;Privada;;;873;4.08;874;0.92;708;0.56;652;2.6;;
876;"Faculdade de Telêmaco Borba (FATEB)";PR;Privada;;;874;4.06;915;0.58;241;2.83;888;0.65;;
