Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
23;"Pontifícia Universidade Católica de Campinas (PUC-CAMPINAS)";SP;Privada;31;24.13;25;28.72;65;5.45;132;1.07;194;0.2;14;22
24;"Faculdades Oswaldo Cruz (FOC)";SP;Privada;31;24.13;26;28.49;105;3.86;66;2.55;197;0.08;14;22
25;"Universidade Federal de Juiz de Fora (UFJF)";MG;Pública;16;30.07;34;18.03;27;6.97;43;3.06;1;8;;
26;"Universidade Estadual de Maringá (UEM)";PR;Pública;16;30.07;40;17.64;34;6.69;48;2.95;1;8;0;0
27;"Universidade Federal da Paraíba (UFPB)";PB;Pública;16;30.07;46;16.77;23;7.12;106;1.65;1;8;0;0
28;"Universidade Federal do Rio Grande do Norte (UFRN)";RN;Pública;16;30.07;50;16.21;44;6.29;94;1.92;1;8;0;0
29;"Universidade do Estado do Rio de Janeiro (UERJ)";RJ;Pública;5;34.42;97;11.76;60;5.65;17;3.64;138;2.47;0;0
30;"Universidade Federal de Mato Grosso (UFMT)";MT;Pública;16;30.07;63;14.95;96;4.22;58;2.73;1;8;0;0
31;"Universidade Federal do Pará (UFPA)";PA;Pública;16;30.07;65;14.53;58;5.73;144;0.8;1;8;0;0
32;"Universidade Federal da Bahia (UFBA)";BA;Pública;16;30.07;67;14.44;103;3.94;68;2.5;1;8;0;0
33;"Universidade Federal do Piauí (UFPI)";PI;Pública;16;30.07;75;13.76;86;4.62;129;1.14;1;8;;
34;"Universidade Federal de Viçosa (UFV)";MG;Pública;31;24.13;30;18.55;24;7.09;25;3.46;1;8;0;0
35;"Universidade Estadual do Piauí (UESPI)";PI;Pública;16;30.07;87;12.6;119;3.3;122;1.3;1;8;;
36;"Universidade Estadual do Ceará (UECE)";CE;Pública;9;32.84;115;9.77;99;4.1;98;1.83;104;3.84;;
37;"Universidade Federal do Espírito Santo (UFES)";ES;Pública;31;24.13;33;18.05;31;6.81;35;3.24;1;8;;
38;"Universidade Federal de Alagoas (UFAL)";AL;Pública;31;24.13;45;16.8;40;6.45;75;2.35;1;8;;
39;"Universidade Federal de São Paulo (UNIFESP)";SP;Pública;0;0;15;40.89;3;7.92;47;2.97;1;8;14;22
40;"Universidade Federal de Sergipe (UFS)";SE;Pública;31;24.13;51;16.2;41;6.41;100;1.79;1;8;;
41;"Universidade do Estado do Rio Grande do Norte (UERN)";RN;Pública;31;24.13;52;16.04;73;5.13;50;2.91;1;8;;
42;"Universidade do Estado da Bahia (UNEB)";BA;Pública;16;30.07;117;9.75;80;4.86;113;1.5;115;3.39;0;0
43;"Universidade Estadual de Santa Cruz (UESC)";BA;Pública;31;24.13;56;15.46;69;5.29;83;2.17;1;8;;
44;"Universidade Federal de Campina Grande (UFCG)";PB;Pública;31;24.13;59;15.33;83;4.74;64;2.59;1;8;;
45;"Universidade Federal Rural de Pernambuco (UFRPE)";PE;Pública;31;24.13;61;15.1;76;5.02;87;2.08;1;8;;
46;"Universidade Tecnológica Federal do Paraná (UTFPR)";PR;Pública;0;0;20;38.75;68;5.33;27;3.42;1;8;14;22
47;"Universidade Católica de Pernambuco (UNICAP)";PE;Privada;16;30.07;138;8;87;4.58;49;2.93;187;0.49;;
48;"Universidade Estadual do Sudoeste da Bahia (UESB)";BA;Pública;31;24.13;71;13.83;91;4.42;117;1.41;1;8;;
49;"Universidade Federal do Maranhão (UFMA)";MA;Pública;31;24.13;73;13.79;82;4.78;135;1.01;1;8;;
50;"Universidade Católica de Brasília (UCB)";DF;Privada;31;24.13;77;13.58;131;2.83;57;2.75;1;8;;
51;"Universidade Salgado de Oliveira (UNIVERSO)";RJ;Privada;31;24.13;82;13.17;72;5.17;;;1;8;;
