Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
666;"Instituto de Ensino Superior de Mato Grosso (IESMT)";MT;Privada;;;666;2.47;633;0.65;270;1.61;669;0.21;;
667;"Centro Universitário Barriga Verde (UNIBAVE)";SC;Pública;0;0;667;2.46;572;1.36;;;593;1.1;;
668;"Faculdade de Palmas (FAPAL)";TO;Privada;;;668;2.44;677;0.14;;;490;2.3;;
669;"Faculdade do Instituto Brasil (FIBRA)";GO;Privada;;;669;2.34;655;0.4;350;0.9;598;1.04;;
670;"Faculdade de Educação de Bacabal (FEBAC)";MA;Privada;;;670;2.29;634;0.64;440;0.1;554;1.55;;
671;"Faculdade Presidente Antônio Carlos de Itajubá";MG;Privada;;;671;2.27;495;2.26;;;686;0.01;;
672;"Faculdades Integradas do Extremo Sul da Bahia (UNESULBAHIA)";BA;Privada;;;672;2.06;637;0.61;;;563;1.45;;
673;"Faculdade Presidente Antônio Carlos de Aimorés (FUNEC Aimorés)";MG;Privada;;;673;2.03;666;0.27;309;1.26;644;0.5;;
674;"Faculdade Única de Contagem (FUNIC)";MG;Privada;;;674;1.97;639;0.58;326;1.11;663;0.28;;
675;"Faculdade de Imperatriz (FACIMP)";MA;Privada;0;0;675;1.61;653;0.42;378;0.65;641;0.54;;
676;"Faculdade do Sudeste Mineiro (FACSUM)";MG;Privada;;;676;1.6;558;1.52;;;680;0.08;;
677;"Faculdade Integrada de Ensino Superior de Colinas (FIESC)";TO;Pública;;;677;1.54;680;0.11;;;564;1.43;;
678;"Faculdade São Paulo (FSP)";RO;Privada;;;678;1.11;681;0.09;;;600;1.02;;
679;"Faculdade de Pimenta Bueno (FAP)";RO;Privada;;;679;1.11;679;0.12;;;602;0.99;;
680;"Faculdade Presidente Antônio Carlos de Porteirinha (FUNEES Porteirinha)";MG;Privada;;;680;1.1;674;0.17;346;0.93;;;;
681;"Faculdade Santo Antonio (FSA)";BA;Privada;;;681;1.07;685;0.05;399;0.46;639;0.56;;
682;"Faculdade do Bico do Papagaio (FABIC)";TO;Privada;;;682;0.88;676;0.15;394;0.51;668;0.22;;
683;"Centro Universitário Amparense (UNIFIA)";SP;Privada;0;0;683;0.83;646;0.5;;;659;0.33;;
684;"Faculdade Cesmac do Sertão (CESMAC Sertão)";AL;Privada;;;684;0.71;651;0.44;;;664;0.27;;
685;"Faculdade Paschoal Dantas (FPD)";SP;Privada;;;685;0.68;636;0.62;;;682;0.06;;
686;"Faculdade Regional de Filosofia, Ciências e Letras de Candeias (FAC)";BA;Privada;;;686;0.56;684;0.06;;;644;0.5;;
687;"Faculdade de Ciências da Saúde Archimedes Theodoro (FAC - SAUDE ARTHE)";MG;Privada;;;687;0.43;656;0.38;;;683;0.05;;
688;"Faculdade São Tomaz de Aquino (FSTA)";BA;Privada;;;688;0.14;;;437;0.12;685;0.02;;
689;"Instituição De Ensino Superior De Cacoal (FANORTE CACOAL)";RO;Privada;;;689;0.13;687;0.02;;;678;0.11;;
