Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
134;"Faculdade de Filosofia Ciências e Letras de Macaé (FAFIMA)";RJ;Privada;;;115;8.54;143;2.23;9;3.8;130;2.51;;
136;"Faculdade Integrada Brasil Amazonia (FIBRA)";PA;Privada;0;0;117;8.51;114;3.41;42;2.97;139;2.13;;
137;"Centro Universitário La Salle (UNILASALLE)";RS;Privada;;;118;8.44;74;5.04;57;2.59;170;0.81;;
138;"Faculdade Santa Fé (CESSF)";MA;Privada;0;0;119;8.33;190;0.33;;;1;8;;
139;"Centro Universitário de Caratinga (UNEC)";MG;Privada;;;121;8.31;86;4.55;124;0.91;122;2.85;;
140;"Universidade do Extremo Sul Catarinense (UNESC)";SC;Privada;0;0;123;8.24;169;1.18;40;3.02;94;4.04;;
141;"Centro de Ensino Superior do Vale São Francisco (CESVASF)";PE;Pública;;;124;8.18;;;153;0.18;1;8;;
142;"Faculdades Integradas Campo-Grandenses (FIC)";RJ;Privada;0;0;126;8.07;91;4.35;102;1.46;136;2.26;;
143;"Universidade Nilton Lins (UNINILTONLINS)";AM;Privada;0;0;127;8;;;;;1;8;;
144;"Universidade do Vale do Itajaí (UNIVALI)";SC;Privada;75;7.96;;;;;;;;;;
145;"Faculdades Integradas Simonsen (FIS)";RJ;Privada;0;0;128;7.95;60;5.6;126;0.86;154;1.49;;
146;"Universidade de Caxias do Sul (UCS)";RS;Privada;0;0;129;7.91;88;4.47;47;2.84;175;0.6;;
147;"Faculdade Católica de Uberlândia (FCU)";MG;Privada;;;131;7.24;69;5.24;;;142;2;;
148;"Faculdades Integradas Ipiranga (FAINTIPI)";PA;Privada;;;132;7.17;153;1.83;88;1.81;106;3.53;;
149;"Faculdade Birigui (FABI)";SP;Privada;;;134;7.13;158;1.62;100;1.51;95;4;;
150;"Centro Universitário de Votuporanga (UNIFEV)";SP;Privada;;;136;6.95;109;3.61;85;1.89;155;1.45;;
151;"Faculdade Alfredo Nasser (FAN)";GO;Privada;;;137;6.84;111;3.53;157;0.08;113;3.23;;
152;"Faculdade Promove de Janaúba";MG;Privada;;;138;6.83;176;0.89;56;2.62;111;3.32;;
153;"Universidade de Franca (UNIFRAN)";SP;Privada;0;0;139;6.82;96;4.14;106;1.36;158;1.32;;
154;"Faculdade de São Paulo (FASP)";SP;Privada;;;141;6.57;125;2.96;138;0.55;117;3.06;;
