Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
146;"Universidade Federal do Amapá (UNIFAP)";AP;Pública;;;87;13.46;116;5.46;;;1;8;;
147;"Faculdade Maria Milza (FAMAM)";BA;Privada;;;89;13.4;248;2.54;73;2.86;1;8;;
148;"Centro Universitário Estácio de Sá de Santa Catarina (FESSC)";SC;Privada;0;0;91;13.23;85;6.14;82;2.71;165;4.38;;
149;"Universidade Santa Cecília (UNISANTA)";SP;Privada;;;92;13.19;61;6.67;132;1.92;155;4.6;;
150;"Centro Universitário de Lavras (UNILAVRAS)";MG;Privada;;;93;13.15;130;5.15;;;1;8;;
151;"Faculdade de Ciências Agrárias e da Saúde (FAS)";BA;Privada;;;96;12.9;211;3.36;156;1.54;1;8;0;0
152;"Universidade do Vale do Paraíba (UNIVAP)";SP;Privada;0;0;100;12.78;49;6.94;59;3.08;238;2.76;;
153;"Universidade Cruzeiro do Sul (UNICSUL)";SP;Privada;;;101;12.7;32;7.32;172;1.29;178;4.09;;
154;"Faculdade Integral Diferencial (FACID)";PI;Privada;0;0;103;12.6;171;4.24;66;2.97;119;5.39;;
155;"Universidade de Mogi das Cruzes (UMC)";SP;Privada;0;0;105;12.54;132;5.11;68;2.94;160;4.49;;
156;"Faculdades Integradas do Brasil (FACBRASIL)";PR;Privada;;;108;12.48;115;5.48;78;2.78;172;4.22;;
156;"Universidade Vila Velha (UVV)";ES;Privada;0;0;108;12.48;133;5.08;36;3.44;184;3.96;;
158;"Faculdade de Pindamonhangaba (FAPI)";SP;Privada;;;111;12.26;118;5.41;140;1.79;134;5.06;;
159;"Centro Universitário Serra dos Órgãos (UNIFESO)";RJ;Privada;;;113;12.21;166;4.35;117;2.16;105;5.7;;
160;"Faculdade de Ciências Humanas e Biológicas e da Saúde";MT;Privada;;;114;12.01;280;1.83;116;2.18;1;8;;
160;"Faculdade Santo Agostinho (FSA)";PI;Privada;;;114;12.01;226;3.03;191;0.98;1;8;;
162;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;0;0;117;11.93;157;4.55;129;1.97;118;5.41;;
163;"Centro Universitário Univates (UNIVATES)";RS;Privada;0;0;118;11.77;103;5.75;91;2.57;207;3.45;;
164;"Faculdade de Ciências e Educação Sena Aires (FACESA)";GO;Privada;;;120;11.6;128;5.19;185;1.08;122;5.33;;
165;"Faculdade Pernambucana de Saúde (FPS)";PE;Privada;;;121;11.56;185;3.93;144;1.73;96;5.9;;
166;"Faculdade de Ceres (FACER)";GO;Privada;;;122;11.43;155;4.6;161;1.46;120;5.37;;
167;"Centro Universitário Herminio Ometto (UNIARARAS)";SP;Privada;0;0;123;11.37;78;6.3;113;2.22;234;2.85;;
168;"Faculdades Integradas de Fernandópolis (FIFE)";SP;Privada;0;0;125;11.27;193;3.76;40;3.38;176;4.13;;
169;"Faculdades Integradas Teresa D´Ávila (FATEA)";SP;Privada;;;126;11.19;70;6.48;;;150;4.71;;
